location,date,total_cases
Chile,2023-04-20,1440
Chile,2023-04-21,1440
Chile,2023-04-22,1440
Chile,2023-04-23,1440
Chile,2023-04-24,1440
Chile,2023-04-25,1440
Chile,2023-04-26,1440
Chile,2023-04-27,1440
Chile,2023-04-28,1440
Chile,2023-04-29,1440
Chile,2023-04-30,1440
Chile,2023-05-01,1441
Chile,2023-05-02,1441
Chile,2023-05-03,1441
Chile,2023-05-04,1441
Chile,2023-05-05,1441
Chile,2023-05-06,1441
Chile,2023-05-07,1441
Chile,2023-05-08,1441
Chile,2023-05-09,1441
Chile,2023-05-10,1441
Chile,2023-05-11,1441
Chile,2023-05-12,1441
Chile,2023-05-13,1441
Chile,2023-05-14,1441
Chile,2023-05-15,1441
Chile,2023-05-16,1441
Chile,2023-05-17,1441
Chile,2023-05-18,1441
Chile,2023-05-19,1441
Chile,2023-05-20,1441
Chile,2023-05-21,1441
Chile,2023-05-22,1441
Chile,2023-05-23,1441
Chile,2023-05-24,1441
Chile,2023-05-25,1441
Chile,2023-05-26,1441
Chile,2023-05-27,1441
Chile,2023-05-28,1441
Chile,2023-05-29,1441
Chile,2023-05-30,1441
Chile,2023-05-31,1441
Chile,2023-06-01,1441
Chile,2023-06-02,1441
Chile,2023-06-03,1441
Chile,2023-06-04,1441
Chile,2023-06-05,1441
Chile,2023-06-06,1441
Chile,2023-06-07,1441
Chile,2023-06-08,1441
Chile,2023-06-09,1441
Chile,2023-06-10,1441
Chile,2023-06-11,1441
Chile,2023-06-12,1441
Chile,2023-06-13,1441
Chile,2023-06-14,1441
Chile,2023-06-15,1441
Chile,2023-06-16,1441
Chile,2023-06-17,1441
Chile,2023-06-18,1441
Chile,2023-06-19,1441
Chile,2023-06-20,1441
Chile,2023-06-21,1441
Chile,2023-06-22,1441
Chile,2023-06-23,1441
Chile,2023-06-24,1441
Chile,2023-06-25,1441
Chile,2023-06-26,1441
Chile,2023-06-27,1441
Chile,2023-06-28,1441
Chile,2023-06-29,1441
Chile,2023-06-30,1441
Chile,2023-07-01,1441
Chile,2023-07-02,1441
Chile,2023-07-03,1441
Chile,2023-07-04,1441
Chile,2023-07-05,1441
Chile,2023-07-06,1441
Chile,2023-07-07,1441
Chile,2023-07-08,1441
Chile,2023-07-09,1441
Chile,2023-07-10,1442
Chile,2023-07-11,1442
Chile,2023-07-12,1442
Chile,2023-07-13,1442
Chile,2023-07-14,1442
Chile,2023-07-15,1442
Chile,2023-07-16,1442
Chile,2023-07-17,1442
Chile,2023-07-18,1442
Chile,2023-07-19,1442
Chile,2023-07-20,1442
Chile,2023-07-21,1442
Chile,2023-07-22,1442
Chile,2023-07-23,1442
Chile,2023-07-24,1442
Chile,2023-07-25,1442
Chile,2023-07-26,1442
Chile,2023-07-27,1442
Chile,2023-07-28,1442
Chile,2023-07-29,1442
Chile,2023-07-30,1442
Chile,2023-07-31,1442
Chile,2023-08-01,1442
Chile,2023-08-02,1442
Chile,2023-08-03,1442
Chile,2023-08-04,1442
Chile,2023-08-05,1442
Chile,2023-08-06,1442
Chile,2023-08-07,1442
Chile,2023-08-08,1442
Chile,2023-08-09,1442
Chile,2023-08-10,1442
Chile,2023-08-11,1442
Chile,2023-08-12,1442
Chile,2023-08-13,1442
Chile,2023-08-14,1442
Chile,2023-08-15,1442
Chile,2023-08-16,1442
Chile,2023-08-17,1442
Chile,2023-08-18,1442
Chile,2023-08-19,1442
Chile,2023-08-20,1442
Chile,2023-08-21,1442
Chile,2023-08-22,1442
Chile,2023-08-23,1442
Chile,2023-08-24,1442
Chile,2023-08-25,1442
Chile,2023-08-26,1442
Chile,2023-08-27,1442
Chile,2023-08-28,1442
Chile,2023-08-29,1442
Chile,2023-08-30,1442
Chile,2023-08-31,1442
Chile,2023-09-01,1442
Chile,2023-09-02,1442
Chile,2023-09-03,1442
Chile,2023-09-04,1442
Chile,2023-09-05,1442
Chile,2023-09-06,1442
Chile,2023-09-07,1442
Chile,2023-09-08,1442
Chile,2023-09-09,1442
Chile,2023-09-10,1442
Chile,2023-09-11,1442
Chile,2023-09-12,1442
Chile,2023-09-13,1442
Chile,2023-09-14,1442
Chile,2023-09-15,1442
Chile,2023-09-16,1442
Chile,2023-09-17,1442
Chile,2023-09-18,1442
Chile,2023-09-19,1442
Chile,2023-09-20,1442
Chile,2023-09-21,1442
Chile,2023-09-22,1442
Chile,2023-09-23,1442
Chile,2023-09-24,1442
Chile,2023-09-25,1442
Chile,2023-09-26,1442
Chile,2023-09-27,1442
Chile,2023-09-28,1442
Chile,2023-09-29,1442
Chile,2023-09-30,1442
Chile,2023-10-01,1442
Chile,2023-10-02,1445
Chile,2023-10-03,1445
Chile,2023-10-04,1445
Chile,2023-10-05,1445
Chile,2023-10-06,1445
Chile,2023-10-07,1445
Chile,2023-10-08,1445
Chile,2023-10-09,1445
Chile,2023-10-10,1445
Chile,2023-10-11,1445
Chile,2023-10-12,1445
Chile,2023-10-13,1445
Chile,2023-10-14,1445
Chile,2023-10-15,1445
Chile,2023-10-16,1445
Chile,2023-10-17,1445
Chile,2023-10-18,1445
Chile,2023-10-19,1445
Chile,2023-10-20,1445
Chile,2023-10-21,1445
Chile,2023-10-22,1445
Chile,2023-10-23,1445
Chile,2023-10-24,1445
Chile,2023-10-25,1445
Chile,2023-10-26,1445
Chile,2023-10-27,1445
Chile,2023-10-28,1445
Chile,2023-10-29,1445
Chile,2023-10-30,1445
Chile,2023-10-31,1445
Chile,2023-11-01,1445
Chile,2023-11-02,1445
Chile,2023-11-03,1445
Chile,2023-11-04,1445
Chile,2023-11-05,1445
Chile,2023-11-06,1445
Chile,2023-11-07,1445
Chile,2023-11-08,1445
Chile,2023-11-09,1445
Chile,2023-11-10,1445
Chile,2023-11-11,1445
Chile,2023-11-12,1445
Chile,2023-11-13,1447
Chile,2023-11-14,1447
Chile,2023-11-15,1447
Chile,2023-11-16,1447
Chile,2023-11-17,1447
Chile,2023-11-18,1447
Chile,2023-11-19,1447
Chile,2023-11-20,1447
Chile,2023-11-21,1447
Chile,2023-11-22,1447
Chile,2023-11-23,1447
Chile,2023-11-24,1447
Chile,2023-11-25,1447
Chile,2023-11-26,1447
Chile,2023-11-27,1447
Chile,2023-11-28,1447
Chile,2023-11-29,1447
Chile,2023-11-30,1447
Chile,2023-12-01,1447
Chile,2023-12-02,1447
Chile,2023-12-03,1447
Chile,2023-12-04,1447
Chile,2023-12-05,1447
Chile,2023-12-06,1447
Chile,2023-12-07,1447
Chile,2023-12-08,1447
Chile,2023-12-09,1447
Chile,2023-12-10,1447
Chile,2023-12-11,1447
Chile,2023-12-12,1447
Chile,2023-12-13,1447
Chile,2023-12-14,1447
Chile,2023-12-15,1447
Chile,2023-12-16,1447
Chile,2023-12-17,1447
Chile,2023-12-18,1447
Chile,2023-12-19,1447
Chile,2023-12-20,1447
Chile,2023-12-21,1447
Chile,2023-12-22,1447
Chile,2023-12-23,1447
Chile,2023-12-24,1447
Chile,2023-12-25,1447
Chile,2023-12-26,1447
Chile,2023-12-27,1447
Chile,2023-12-28,1447
Chile,2023-12-29,1447
Chile,2023-12-30,1447
Chile,2023-12-31,1447
Chile,2024-01-01,1447
Chile,2024-01-02,1447
Chile,2024-01-03,1447
Chile,2024-01-04,1447
Chile,2024-01-05,1447
Chile,2024-01-06,1447
Chile,2024-01-07,1447
Chile,2024-01-08,1447
Chile,2024-01-09,1447
Chile,2024-01-10,1447
Chile,2024-01-11,1447
Chile,2024-01-12,1447
Chile,2024-01-13,1447
Chile,2024-01-14,1447
Chile,2024-01-15,1449
Chile,2024-01-16,1449
Chile,2024-01-17,1449
Chile,2024-01-18,1449
Chile,2024-01-19,1449
Chile,2024-01-20,1449
Chile,2024-01-21,1449
Chile,2024-01-22,1449
Chile,2024-01-23,1449
Chile,2024-01-24,1449
Chile,2024-01-25,1449
Chile,2024-01-26,1449
Chile,2024-01-27,1449
Chile,2024-01-28,1449
Chile,2024-01-29,1449
China,2022-06-24,1
China,2022-06-25,1
China,2022-06-26,1
China,2022-06-27,1
China,2022-06-28,1
China,2022-06-29,1
China,2022-06-30,1
China,2022-07-01,1
China,2022-07-02,1
China,2022-07-03,1
China,2022-07-04,1
China,2022-07-05,1
China,2022-07-06,1
China,2022-07-07,1
China,2022-07-08,1
China,2022-07-09,1
China,2022-07-10,1
China,2022-07-11,1
China,2022-07-12,2
China,2022-07-13,2
China,2022-07-14,2
China,2022-07-15,2
China,2022-07-16,2
China,2022-07-17,2
China,2022-07-18,2
China,2022-07-19,2
China,2022-07-20,2
China,2022-07-21,2
China,2022-07-22,2
China,2022-07-23,2
China,2022-07-24,2
China,2022-07-25,2
China,2022-07-26,2
China,2022-07-27,2
China,2022-07-28,2
China,2022-07-29,2
China,2022-07-30,2
China,2022-07-31,2
China,2022-08-01,2
China,2022-08-02,2
China,2022-08-03,2
China,2022-08-04,2
China,2022-08-05,2
China,2022-08-06,3
China,2022-08-07,3
China,2022-08-08,3
China,2022-08-09,3
China,2022-08-10,3
China,2022-08-11,3
China,2022-08-12,3
China,2022-08-13,3
China,2022-08-14,3
China,2022-08-15,3
China,2022-08-16,3
China,2022-08-17,3
China,2022-08-18,3
China,2022-08-19,3
China,2022-08-20,3
China,2022-08-21,3
China,2022-08-22,3
China,2022-08-23,3
China,2022-08-24,3
China,2022-08-25,3
China,2022-08-26,3
China,2022-08-27,3
China,2022-08-28,3
China,2022-08-29,3
China,2022-08-30,3
China,2022-08-31,3
China,2022-09-01,3
China,2022-09-02,3
China,2022-09-03,3
China,2022-09-04,3
China,2022-09-05,3
China,2022-09-06,4
China,2022-09-07,4
China,2022-09-08,4
China,2022-09-09,4
China,2022-09-10,4
China,2022-09-11,4
China,2022-09-12,4
China,2022-09-13,4
China,2022-09-14,4
China,2022-09-15,4
China,2022-09-16,5
China,2022-09-17,5
China,2022-09-18,5
China,2022-09-19,5
China,2022-09-20,5
China,2022-09-21,5
China,2022-09-22,5
China,2022-09-23,5
China,2022-09-24,5
China,2022-09-25,5
China,2022-09-26,5
China,2022-09-27,5
China,2022-09-28,5
China,2022-09-29,5
China,2022-09-30,5
China,2022-10-01,5
China,2022-10-02,5
China,2022-10-03,5
China,2022-10-04,5
China,2022-10-05,5
China,2022-10-06,5
China,2022-10-07,5
China,2022-10-08,5
China,2022-10-09,6
China,2022-10-10,6
China,2022-10-11,6
China,2022-10-12,6
China,2022-10-13,6
China,2022-10-14,6
China,2022-10-15,6
China,2022-10-16,6
China,2022-10-17,6
China,2022-10-18,6
China,2022-10-19,6
China,2022-10-20,6
China,2022-10-21,6
China,2022-10-22,6
China,2022-10-23,6
China,2022-10-24,6
China,2022-10-25,6
China,2022-10-26,6
China,2022-10-27,6
China,2022-10-28,6
China,2022-10-29,6
China,2022-10-30,6
China,2022-10-31,6
China,2022-11-01,6
China,2022-11-02,6
China,2022-11-03,6
China,2022-11-04,6
China,2022-11-05,6
China,2022-11-06,6
China,2022-11-07,6
China,2022-11-08,6
China,2022-11-09,6
China,2022-11-10,6
China,2022-11-11,6
China,2022-11-12,6
China,2022-11-13,6
China,2022-11-14,6
China,2022-11-15,6
China,2022-11-16,6
China,2022-11-17,6
China,2022-11-18,6
China,2022-11-19,6
China,2022-11-20,6
China,2022-11-21,6
China,2022-11-22,6
China,2022-11-23,6
China,2022-11-24,6
China,2022-11-25,6
China,2022-11-26,6
China,2022-11-27,6
China,2022-11-28,6
China,2022-11-29,6
China,2022-11-30,6
China,2022-12-01,6
China,2022-12-02,6
China,2022-12-03,6
China,2022-12-04,6
China,2022-12-05,6
China,2022-12-06,6
China,2022-12-07,6
China,2022-12-08,6
China,2022-12-09,6
China,2022-12-10,6
China,2022-12-11,6
China,2022-12-12,6
China,2022-12-13,6
China,2022-12-14,6
China,2022-12-15,6
China,2022-12-16,6
China,2022-12-17,6
China,2022-12-18,6
China,2022-12-19,6
China,2022-12-20,6
China,2022-12-21,6
China,2022-12-22,6
China,2022-12-23,6
China,2022-12-24,6
China,2022-12-25,6
China,2022-12-26,6
China,2022-12-27,6
China,2022-12-28,6
China,2022-12-29,6
China,2022-12-30,6
China,2022-12-31,6
China,2023-01-01,6
China,2023-01-02,6
China,2023-01-03,6
China,2023-01-04,6
China,2023-01-05,6
China,2023-01-06,6
China,2023-01-07,6
China,2023-01-08,6
China,2023-01-09,6
China,2023-01-10,6
China,2023-01-11,6
China,2023-01-12,6
China,2023-01-13,6
China,2023-01-14,6
China,2023-01-15,6
China,2023-01-16,6
China,2023-01-17,6
China,2023-01-18,6
China,2023-01-19,6
China,2023-01-20,6
China,2023-01-21,6
China,2023-01-22,6
China,2023-01-23,6
China,2023-01-24,6
China,2023-01-25,6
China,2023-01-26,6
China,2023-01-27,6
China,2023-01-28,6
China,2023-01-29,6
China,2023-01-30,6
China,2023-01-31,6
China,2023-02-01,6
China,2023-02-02,6
China,2023-02-03,6
China,2023-02-04,7
China,2023-02-05,7
China,2023-02-06,7
China,2023-02-07,7
China,2023-02-08,7
China,2023-02-09,7
China,2023-02-10,7
China,2023-02-11,7
China,2023-02-12,7
China,2023-02-13,7
China,2023-02-14,7
China,2023-02-15,7
China,2023-02-16,7
China,2023-02-17,7
China,2023-02-18,7
China,2023-02-19,7
China,2023-02-20,7
China,2023-02-21,7
China,2023-02-22,8
China,2023-02-23,8
China,2023-02-24,8
China,2023-02-25,8
China,2023-02-26,8
China,2023-02-27,8
China,2023-02-28,8
China,2023-03-01,10
China,2023-03-02,10
China,2023-03-03,10
China,2023-03-04,10
China,2023-03-05,10
China,2023-03-06,10
China,2023-03-07,10
China,2023-03-08,10
China,2023-03-09,11
China,2023-03-10,11
China,2023-03-11,11
China,2023-03-12,11
China,2023-03-13,11
China,2023-03-14,11
China,2023-03-15,15
China,2023-03-16,15
China,2023-03-17,15
China,2023-03-18,15
China,2023-03-19,15
China,2023-03-20,15
China,2023-03-21,19
China,2023-03-22,19
China,2023-03-23,19
China,2023-03-24,19
China,2023-03-25,19
China,2023-03-26,19
China,2023-03-27,19
China,2023-03-28,19
China,2023-03-29,24
China,2023-03-30,24
China,2023-03-31,24
China,2023-04-01,24
China,2023-04-02,24
China,2023-04-03,24
China,2023-04-04,24
China,2023-04-05,24
China,2023-04-06,24
China,2023-04-07,24
China,2023-04-08,25
China,2023-04-09,25
China,2023-04-10,25
China,2023-04-11,25
China,2023-04-12,25
China,2023-04-13,25
China,2023-04-14,25
China,2023-04-15,25
China,2023-04-16,25
China,2023-04-17,25
China,2023-04-18,40
China,2023-04-19,40
China,2023-04-20,40
China,2023-04-21,40
China,2023-04-22,40
China,2023-04-23,40
China,2023-04-24,40
China,2023-04-25,40
China,2023-04-26,55
China,2023-04-27,55
China,2023-04-28,55
China,2023-04-29,55
China,2023-04-30,55
China,2023-05-01,67
China,2023-05-02,71
China,2023-05-03,71
China,2023-05-04,71
China,2023-05-05,71
China,2023-05-06,71
China,2023-05-07,71
China,2023-05-08,71
China,2023-05-09,71
China,2023-05-10,86
China,2023-05-11,87
China,2023-05-12,87
China,2023-05-13,87
China,2023-05-14,87
China,2023-05-15,87
China,2023-05-16,87
China,2023-05-17,99
China,2023-05-18,99
China,2023-05-19,99
China,2023-05-20,99
China,2023-05-21,99
China,2023-05-22,99
China,2023-05-23,119
China,2023-05-24,119
China,2023-05-25,119
China,2023-05-26,119
China,2023-05-27,119
China,2023-05-28,119
China,2023-05-29,119
China,2023-05-30,136
China,2023-05-31,136
China,2023-06-01,136
China,2023-06-02,137
China,2023-06-03,137
China,2023-06-04,137
China,2023-06-05,137
China,2023-06-06,155
China,2023-06-07,155
China,2023-06-08,158
China,2023-06-09,158
China,2023-06-10,158
China,2023-06-11,158
China,2023-06-12,158
China,2023-06-13,158
China,2023-06-14,158
China,2023-06-15,158
China,2023-06-16,158
China,2023-06-17,158
China,2023-06-18,158
China,2023-06-19,158
China,2023-06-20,158
China,2023-06-21,159
China,2023-06-22,159
China,2023-06-23,191
China,2023-06-24,191
China,2023-06-25,191
China,2023-06-26,191
China,2023-06-27,191
China,2023-06-28,191
China,2023-06-29,191
China,2023-06-30,297
China,2023-07-01,297
China,2023-07-02,297
China,2023-07-03,314
China,2023-07-04,337
China,2023-07-05,337
China,2023-07-06,337
China,2023-07-07,337
China,2023-07-08,338
China,2023-07-09,338
China,2023-07-10,338
China,2023-07-11,349
China,2023-07-12,349
China,2023-07-13,349
China,2023-07-14,350
China,2023-07-15,350
China,2023-07-16,350
China,2023-07-17,350
China,2023-07-18,361
China,2023-07-19,363
China,2023-07-20,365
China,2023-07-21,365
China,2023-07-22,365
China,2023-07-23,365
China,2023-07-24,365
China,2023-07-25,376
China,2023-07-26,376
China,2023-07-27,378
China,2023-07-28,379
China,2023-07-29,379
China,2023-07-30,379
China,2023-07-31,873
China,2023-08-01,878
China,2023-08-02,878
China,2023-08-03,879
China,2023-08-04,879
China,2023-08-05,879
China,2023-08-06,879
China,2023-08-07,881
China,2023-08-08,889
China,2023-08-09,891
China,2023-08-10,891
China,2023-08-11,893
China,2023-08-12,893
China,2023-08-13,893
China,2023-08-14,893
China,2023-08-15,908
China,2023-08-16,909
China,2023-08-17,911
China,2023-08-18,911
China,2023-08-19,911
China,2023-08-20,911
China,2023-08-21,913
China,2023-08-22,924
China,2023-08-23,924
China,2023-08-24,924
China,2023-08-25,925
China,2023-08-26,925
China,2023-08-27,925
China,2023-08-28,927
China,2023-08-29,927
China,2023-08-30,927
China,2023-08-31,1429
China,2023-09-01,1429
China,2023-09-02,1429
China,2023-09-03,1429
China,2023-09-04,1431
China,2023-09-05,1431
China,2023-09-06,1431
China,2023-09-07,1451
China,2023-09-08,1451
China,2023-09-09,1451
China,2023-09-10,1451
China,2023-09-11,1451
China,2023-09-12,1453
China,2023-09-13,1453
China,2023-09-14,1469
China,2023-09-15,1470
China,2023-09-16,1470
China,2023-09-17,1470
China,2023-09-18,1471
China,2023-09-19,1480
China,2023-09-20,1480
China,2023-09-21,1480
China,2023-09-22,1482
China,2023-09-23,1482
China,2023-09-24,1482
China,2023-09-25,1483
China,2023-09-26,1484
